uid,time,text,keywords
民主進步黨_羅致政,2023-03-24 12:29:28,"大家可以領6000元囉！

今天，立法院正式三讀通過 #全民共享 #現金普發 的預算案，採登記入帳的民眾，最快4月6日就可以領到哦！

大家想好怎麼運用這筆錢了嗎？不論是用在食衣住行育樂的消費，還是藉此減少自己的財務壓力，希望都能夠透過這波正向的經濟循環，幫助台灣的經濟動能，一起度過後疫情時代的各式挑戰！

#經濟韌性
#社會靱性","['現金普發', '普發+6000']"
民主進步黨_黃世杰,2023-03-24 12:47:14,"疫後特別預算三讀通過💪
普發6000元最快4/6發放！

疫後特別預算今天三讀通過！行政院將普發現金六千元，與國人共享經濟果實，並強化疫後經濟，給予在疫情中受創的產業更多力量，讓整體體質倍加強韌！

這筆預算將挹注：勞健保基金、台電，推動減緩房貸負擔，減輕學貸負擔，擴大交通補貼，加強照顧弱勢，吸引國際觀光客，強化農業基礎設施，促進產業升級轉型，振興藝文產業等。

關於何時可以領到6000元，期程請鄉親參考：
👉登記入帳｜總統公告生效後第5個工作天撥款，最快4/6入帳
👉ATM領現｜總統公告生效後14天可領取，預計4/10啟動
👉郵局臨櫃｜總統公告生效後21天可領取，預計4/17開辦
👉領過領過勞保年金、職保年金、國民年金、老農津貼、農民退休儲金、勞工退休金月退休金、身心障礙生活補助、安置兒少、各級政府機關因公派駐國外人員及具本國籍眷屬、中低收入老人生活津貼的民眾，也是最快4/6直接入帳喔！","['普發現金', '普發+6000', '普發+六千']"
民主進步黨_蘇巧慧,2023-03-24 12:56:52,"疫後特別預算三讀通過！

感謝民進黨團所有同仁的努力，我們用最快速度通過疫後特別預算案，讓全民共享 #普發現金6000元，中央政府已整合各部會、做好相關準備工作，最快4/6就可領到6000元！

#溫暖照顧 #疫後減壓 #加強經濟與社會韌性","['普發現金', '普發+6000']"
民主進步黨_張宏陸,2023-03-24 13:01:44,"「普發現金6000元」特別預算案三讀通過啦！
待總統發布後，預計最快發放時程如下：
📍直接入帳、登記入帳4月6日入帳
📍ATM領現4月10日開放
📍郵局臨櫃4月17日開辦
#開心領六千當心防詐騙","['普發現金', '普發+6000', '普發+六千']"
民主進步黨_邱議瑩,2023-03-24 13:06:13,"「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」立法院三讀通過！讓我們可以用最快的速度，投入疫後復甦，照顧全民。
 
本次預算案內，不僅有大家最關心的 #普發現金 （直接入帳的弱勢族群、偏鄉造冊發放，以及首批完成登記註冊的民眾，最快4月6日就可領到6000元現金。）

這筆預算也將挹注： #強化農漁業基礎設施 #中小企業升級轉型 #擴大公共運輸補助 #振興藝文產業 #加發弱勢族群生活補助 #挹注勞健保及台電 等多元面向，要穩定民生物價並調整產業體質，提升經濟動能。

讓民眾感受到最即時溫暖的照顧，也帶動整體經濟活絡，讓台灣從後疫情時代大步向前。","['普發現金', '普發+6000']"
民主進步黨_賴瑞隆,2023-03-24 13:14:30,"#疫後特別預算 三讀通過，6000元最快4月6日發放！

感謝朝野黨團立委的全力支持，特別預算正式三讀通過，將落實中央執政團隊「減輕人民負擔、穩定民生物價、調整產業體質、維持經濟動能」四大目標。三讀特別預算3798億8000萬元，將透過10面向打造韌性經濟與社會，來減負擔、顧弱勢、穩民生。

國人所關心的全民普發現金6千元，預計於明日送總統府簽署公告，最快將於4月6日首批入帳，此外，也投入 #強化農漁業基礎設施 #中小企業升級轉型 #擴大公共運輸補助 #振興藝文產業 #加發弱勢族群生活補助 #挹注勞健保及台電 等多元面向，全面照顧支持中小企業與商機、中低收入戶及偏鄉民眾、房貸、通勤及學貸等族群。

台灣歷經三年多疫情衝擊，在中央政府超前部署、各地方政府及全體國人齊心努力下，防疫及經濟表現備受國際肯定。期許特別預算通過後，能夠加速重建國家社會生活秩序、穩定國內經濟、產業、民生及建設推動，共同面對世界經濟新局勢的挑戰。

台灣加油！一起前進！

蔡英文 Tsai Ing-wen
賴清德
蘇貞昌
陳建仁 Chen Chien-Jen","['普發現金', '全民普發', '普發+6000', '普發+6千']"
民主進步黨_陳歐珀,2023-03-24 13:25:24,"疫後特別預算，就在剛剛三讀通過！
​
除了鄉親最關注的 #普發現金，這筆預算也包含 #通勤月票 、 挹注 #勞健保 、強化農業基礎設施、推動 #產業轉型 、加強照顧弱勢族群等，期待未來在落實政策的過程，能夠讓民眾充分有感！
​
台灣已經走出疫情，尤其是觀光、運輸業亟待復甦，接下來歐珀在交通委員會，會密切監督交通部提升 #公共運輸、減輕通勤負擔的作為，也會持續為咱宜蘭爭取觀光建設！
​
#台灣勁好
#宜蘭Action",['普發現金']
民主進步黨_游錫堃,2023-03-24 13:26:39,"「疫後特別預算」三讀通過！

繼2月21日本院上午通過「疫後特別條例」，四周後的今天三讀通過 #疫後特別預算！為了加速三讀通過的程序，中午全體立法委員在議場一邊審議一邊用餐。邊工作邊吃飯是看似很日常的行為，但卻是「三年來第一次可以在議場裡面吃便當」，這代表我們一起挺過疫情，具有重大意義！

這次的特別預算除了「普發現金 6,000 元」之外，在 #減輕學貸、#租金補貼、#振興藝文產業 等十大面向都有相關補助。謝謝朝野政黨用心監督，期待行政部門善用3798億8000萬的特別預算，帶領台灣在後疫情時代 #安定民生，#產業復甦，#振興經濟！","['普發現金', '普發+6,000']"
民主進步黨_羅美玲,2023-03-24 13:27:43,"中央政府 #疫後強化經濟與社會韌性及全民共享經濟成果特別預算案 終於三讀通過了！！

民眾最快可在4月6日領到普發現金6,000元！

這次預算案中包括了大家都很關心的「普發現金」、「減輕學貸」、「擴大租金補貼」，以及挹注勞健保、台電，及振興藝文產業等十大面向，除了減輕大家的生活負擔，也讓台灣民眾更安心地邁向拚振興、拚復甦的階段💪也感謝行政院採納了我們之前所提出的建議，將普發6千元的對象，放寬至今年底12/31前出生的寶寶，幫助更多的孕產家庭，落實了減輕照顧負擔的初衷。

美玲在這邊提醒大家，普發現金6000元「登記入帳」的管道，所有的「身分證字號」與「健保卡號」等個資，都有嚴格加密機制保護，而且專案結束後一個月，預計在2024年2月底前，個資便會刪除不留存，請大家放心！","['普發現金', '普發+6000', '普發+6,000', '普發+6千']"
民主進步黨_莊競程,2023-03-24 13:52:17,"#疫後特別預算案 三讀通過，普發六千最快 4/6 入帳！

在立院戰友們全力支持下，疫後特別預算今天順利完成三讀。除了普發六千元之外，3798億元還將用來 #挹注勞健保及台電、#擴大公共運輸補助、#加發弱勢族群生活補助  等，讓國人共享經濟果實，全面照顧產業及弱勢民眾。

向大家報告，普發六千元只待 蔡英文 Tsai Ing-wen 總統發布後，即可陸續發放，預估時程為：
🔹直接(登記)入帳：4月6日入帳。
🔹ATM領現：4月10日開放。
🔹郵局臨櫃：4月17日開放。

堅持．張廖萬堅 登真-邱議瑩",['普發+六千']
民主進步黨_吳琪銘,2023-03-24 13:55:31,"疫後特別預算
三讀通過🎊

感謝所有同仁的努力，我們用最快速度通過疫後特別預算案，讓全民共享普發現金6000元，最快4/6就可以領到！🤩

👉🏻直接入帳、登記入帳最快可在4/6入帳
👉🏻ATM領現4/10開放
👉🏻郵局臨櫃4/17受理","['普發現金', '普發+6000']"
民主進步黨_洪申翰,2023-03-24 13:55:54,"🤟想好領6000要拿去幹嘛了嗎？

我是還沒想好啦，比較想吃好吃的，有人可以推薦我要去哪裡大吃一頓嗎？

今天疫後條例特別預算三讀通過啦！感謝所有的立委同事和行政團隊的努力！

除了普發現金六千元，其實這次特別預算也有針對各種制度中長期的規劃喔！

包含對於弱勢團體照顧、國內產業、中小企業低碳化與數位化升級轉型，還有我今天特別在民進黨立法院黨團記者會說明的「減輕就學貸款人負擔」規劃！

很多背負學貸的學生，在過去兩三年疫情期間遭遇打工不穩定、就業不穩定的狀況，受到的影響和經濟負擔也非常大，所以在特別預算裡面我們規劃了220億，補助兩部分：

✅第一、在學弱勢生：政府補助一學期貸款本金💰

✅第二、畢業生：如需撫育12歲以下孩童或月收入低於四萬者，政府補助一年本金+利息💰

希望這次的特別預算，可以幫助到需要的年輕朋友，讓大家生活上不要覺得太緊繃，有一些空間和餘裕做自己想做的事！","['普發現金', '普發+6000', '普發+六千']"
民主進步黨_林宜瑾,2023-03-24 14:00:06,"「特別預算案」三讀通過了！預計最快4月6日第一批民眾就可以領到6千元！
　　　
經歷一次次論辯與檢討，並透過朝野協商求同存異，今天和立法院同仁一同表決通過「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」，讓普發現金、減輕人民負擔、振興產業發展，以及強化社會韌性等多項重要工作能夠早日上軌道。
　　　
陳建仁院長已表示，針對普發現金的部分，直接入帳的弱勢族群、造冊發放的偏鄉居民，以及完成登記入帳的首批民眾，最快4月6日就可以領到6千元。
　　　
謝謝立院同仁，也謝謝這段日子以來社會各界所給予的鞭策與建言，讓我們能一步步修正方向，也使得全民共享經濟成果的美意更加周延。
　　　
當然，這一次預算案通過只是大家共同協力下的階段性成果，未來政府照顧國人與產業的各項政策還會持續推出，我也會在立法院繼續為大家打拼！","['普發現金', '普發+6千']"
民主進步黨_蘇治芬,2023-03-24 14:15:03,"疫後特別預算案三讀通過
普發現金即將上路

立法院院會今日三讀通過規模近3800億元的疫後特別預算案，朝野同意減列1.2億元。按進度，最快25日送總統府簽署，27日生效，預計4月6日後行政院就能規劃發放6000元。

先前行政院已經公告四大發放方式，而目前事前登錄發放網站也正開放中，鄉親可以按照身分證分流順序事前上網登記，在第一時間可以順利領到6000元現金。

#治芬一直都在
#治芬心存感激","['普發現金', '普發+6000']"
民主進步黨_吳思瑤,2023-03-24 14:20:51,"人人領6000，你準備怎麼花了嗎？

《全民共享經濟成果特別預算》三讀通過！
6000元現金最快4月6日發放！（總統公布後5個工作天內）

顧青年、推教文、挺運動！思瑤總共提出九大提案，要求政府將預算妥善運用：

｜已達成將上路｜
✅ 文化禮金擴大發放對象，18-21歲通通有，2001年9月到12月出生也可領取！
✅ 動滋券續辦！常態性發放！18-22歲年年領500元做運動看比賽

｜思瑤要求研議｜
🔰 租屋族權益要提升！租金補貼研議回溯發放今年1月起之租約
🔰 打擊租屋亂象！研議「申訴專線」，租屋廣告如有禁止報稅、入戶籍、水電費違法超收等現象，一通電話全台檢舉
🔰 放寬學貸補助資格，撫養條件從「撫養兒童」擴大到「撫養長輩」也可適用
🔰 文化禮金常態性發放，研議「年年發」、培養青年藝文消費習慣
🔰 推動藝術教育，加強「藝拍即合」專案推動及媒合
🔰 強化文化資產教育，增加體驗課程數量及媒合數
🔰 扶助現場音樂live house重振，研議文化禮金用於中小型音樂展演消費可加發點數

經濟發展紅利全民共享，創造經濟正循環，6000現金領起來！",['動滋券']
民主進步黨_莊瑞雄,2023-03-24 14:24:16,"全民共享！普發6千預算通過！動滋券復辦爭取成功！

過去疫情期間，許多大型賽事不是停辦就是減少入場人數，造成運動產業受到很大的影響。

在這次「疫後強化經濟與社會韌性及全民共享經濟成果特別條例」，我特別在上週提出了預算主決議，希望恢復過去成效很好的「動滋券」政策，幫助運動產業的復甦，同時也提升參與運動產業的民眾基數。

今天特別預算正式三讀通過，也感謝行政院支持，教育部昨天正式宣布推出「青春動滋券」方案，將另外從運動發展基金提撥經費，讓16歲到22歲的年輕朋友，最快6月就可以領到500元，暑假就能夠用動滋券去運動、看比賽囉！","['普發+6千', '動滋券']"
中國國民黨_李貴敏,2023-03-24 14:40:32,"#無可奈何 #還稅於民 #未竟全功
疫後特別條例普發現金 6,000 元預算案今天完成三讀。為民進黨始終不願意承認的「還稅於民」、「#普發現金」，終於跨出了正確的第一步。只是很可惜，原本無需舉債，不用編特別預算就能拿到現金。現在要拖這麼久、轉這麼多彎，還要幫忙彌補民進黨錯誤政策的巨額成本，人民才能領到屈指可數的6000塊。

沒辦法，作莊的是民進黨政府，明明是來自人民、來自超征的納稅錢，但政府就是要抽頭，就是要把人民血汗錢拿來揮霍，不是填補自己政策錯誤的破洞，就是巧立名目，乾坤大挪移。

這麽 #無能、#無為、#無效率 的三無團隊，只有政黨輪替，才能一次解決大部分的問題，也為國家發展搬開上的大石頭。","['普發現金', '普發+6000', '普發+6,000']"
民主進步黨_吳秉叡,2023-03-24 14:49:00,"為了讓台灣在疫後能加速復甦經濟，行政院於2月時編列了3800億元的「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」並函送立法院審議，內容除了有強化經濟及社會韌性1370億、挹注勞健保及台電1000億，以及民眾最關心的1417億的普發現金6000元。預算案今日在立法院會順利完成三讀，之後將送請蔡英文總統簽署公告，民眾最快可於4月6日起領到6000元現金。

因為有大家的共同努力，讓政府拼經濟有成、去年稅收能有所賸餘，這筆錢政府也不私藏，全數用在民眾身上，讓全民能共享經濟果實。未來的一年也請大家繼續衝、繼續拼，政府也會為大家努力找出路，創造出更多福利來回饋到全民身上。

#疫後特別預算","['普發現金', '普發+6000']"
民主進步黨_蔡英文,2023-03-24 14:58:32,"照顧人民生活、調整產業體質、維持經濟動能 #疫後特別預算案 立法院三讀通過

感謝立法院朝野政黨，三讀通過「疫後特別預算案」，我們會盡快進行相關程序，讓照顧民眾的法案，能夠盡快落實。

大家都很關心的 #普發現金 6000元，程序生效後，弱勢族群會直接入帳、偏鄉則造冊發放。首批完成 #登記入帳 的民眾，也會盡快發放。

為了加強經濟與社會韌性，特別預算案也針對不同產業做規劃。像是，中小企業的升級轉型，農漁業基礎設施的強化，還有很多人也很關心的，公共運輸的補助、藝文產業的振興等。

今年國際經濟的局勢，仍然充滿挑戰，執政團隊會繼續努力，提供最溫暖的照顧，加速台灣經濟恢復，做國人最堅實的後盾。

#溫暖照顧 #疫後減壓","['普發現金', '普發+6000']"
民主進步黨_陳素月,2023-03-24 15:06:32,"💪有政府會做事！
💖稅收紅利全民共享！

就在剛才，疫後全民共享經濟成果特別預算案( #全民共享普發現金6000元)在立法院三讀通過，歷經條例、政黨協商、預算審查，👍#中央政府終於可以發6000元現金給大家了！

✅本周先在官網「分流登記」，預計可在4/6入帳。

✅「ATM領現金」，預計4/10開放。

✅ #直接到郵局臨櫃領現金，預計4/17開始受理。

✅勞保、職保、國民年金、老農津貼、勞退、身心障礙生活補助、中低收入老人生活津貼、安置兒少、就養榮民，4/6日就會直接匯入現有撥款帳戶。

👶今年12/31前領有國內出生證明之新生兒，也可以領哦！

📞可直接撥打免付費電話了解：1988","['普發現金', '普發+6000']"
民主進步黨_何欣純,2023-03-24 15:14:03,"疫後振興特別預算 三讀通過！

#全民共享經濟成果
#普發現金 #每人6千 真的要來啦！
#最快四月六號入帳","['普發現金', '普發+6千']"
民主進步黨_劉櫂豪,2023-03-24 15:17:57,"#櫂豪在立法院認真問政的日常

立法院今三讀通過全民共享經濟特預算，#普發現金6000元 同時兼顧弱勢照顧，減輕民眾負擔，穩定民生經濟。

櫂豪今日於立法院審議全民共享經濟成果特別預算，並於中午審理完成三讀通過，行政院將於總統正式公告後儘速發放全民普發6000元。

同時挹注全民健保基金、勞保基金及台電，讓民生及勞健保財務更健全，也會減輕居住負擔及提高居住品質、擴大公共運輸補貼、加強照顧弱勢族群及提供關懷服務、推動產業及中小企業升級轉型、加速擴大吸引國際觀光客、強化農業基礎設施、減輕就學貸款人的負擔、擴大藝文消費及振興藝文產業等，讓疫後的經濟振興更活絡，同時兼顧弱勢照顧、減輕民眾負擔、穩定民生經濟，讓台灣邁向穩定進步的方向。","['普發現金', '全民普發', '普發+6000']"
民主進步黨_吳玉琴,2023-03-24 15:18:30,"🎉全民共享經濟成果特別預算三讀通過🎉
🎊連假過後，大家就可以陸續領 6000 🎊

除了經濟紅利全民共享，這次的特別預算，也將加發身心障礙者、低收入戶、中低收入老人、弱勢兒童及少年的生活補助，也將補助食物銀行的冷藏、冷凍設備，藉此強化弱勢照顧及關懷服務。

最後提醒大家，6000元的領法有 #登計入帳、#ATM領現、#郵局領現、#特定對象直接入帳，以及 #特定偏鄉造冊發放；登記系統至少開放６個月，3/22-26 採尾數分流。

更詳細的資訊可到「全民共享普發現金」官網查詢
👉 https://pro.6000.gov.tw/","['普發現金', '普發+6000']"
民主進步黨_陳培瑜,2023-03-24 15:55:44,"「疫後特別預算案」今天三讀通過，普發六千最快4/6 入帳！

感謝立院夥伴們與行政團隊的全力支持，這項預算案不僅涵蓋了普及現金六千元的全民共享，還在許多方面加強了經濟和社會的韌性，包括住房、青年、農漁業以及藝文和公共運輸等。

特別注意的是，許多爸爸媽媽詢問，要做登記入帳時，幫自己的小孩(未滿13歲)代領？要輸入誰的身分證字號？誰的帳戶資料？欄位要填誰的資料呢？

父母/監護人其中一人自己的：
➊ 身分證字號 或 居留證號
➋ 銀行代號 和 銀行帳號
➌ 健保卡號
➍ 未滿13歲孩童的健保卡號

注意：
⛔ 可以按「新增」來增加欄位，最多代領四位，加上父母本人最多五位。
⛔ 7歲至未滿13歲符合發放資格者，可以由本人自行領取，或者由父母或監護人其中一人代領。
⛔ 對於符合發放資格的未成年人（13歲以上，且2010年3月22日之前出生），可以自行選擇適合自己的領取方式。",['普發+六千']
台灣民眾黨_邱臣遠,2023-03-24 15:59:09,"▌全民共享經濟成果特別預算案三讀通過 普發現金6千元來了！
全民共享經濟成果特別預算案今天完成三讀，普發現金6,000元，最快可望於4月6日入帳或陸續發放；其他三項補貼補助，包括就學貸款補助、房貸補貼55萬人每人3萬元、低收入戶與中低收入戶生活補助及關懷弱勢生活補助，也將陸續發放；另外經濟部編列316億餘元，推動疫後產業及中小企業升級轉型，也將於4月13日起分別在中、南、東部辦理說明會後，陸續受理申請。

不過在這次審查特別預算過程中，我也發現執政黨破壞財政紀律情形非常嚴重，包括將特別預算常態化、沒有將優先償還公共債務，編列公務預算已在執行的施政計畫，違反預算法83條規定特別預算須符合「重大政事」的規定。

另外，政府不顧反對，補貼台電虧損500億元，即使本黨提案僅刪除50億元回歸明年公務預算編列，都遭到執政黨多數暴力否決，等於將執政黨錯誤能源政策所造成的重大虧損，讓全民買單，但對於在野黨要求改善能源配比及台電經營效能卻置之不理；同時政府也將原先公開說明要預留400億元，以備不時之需的經費，花到只剩13.5億元，並且還將這僅剩的錢都編列為預備金，等於還是做空白授權。

我對於執政黨使用多數暴力，破壞財政紀律，表達最大遺憾；也期望各部會在預算通過後，能夠把錢花在刀口上，善用特別預算，提升經濟與社會韌性，並且應全力穩定民生物價，降低通貨膨脹造成實質薪資倒退對人民生或造成的影響。","['普發現金', '普發+6,000', '普發+6千']"
民主進步黨_賴惠員,2023-03-24 16:00:51,"立法院在今天三讀通過了疫後特別預算，一共3798億8000萬元，其中通過的預算數，包含現在全台灣人引頸期盼的普發現金6000元！

當然惠員也要提醒，登記領取請認明「#6000全民共享普發現金」官方網站，如果發現詐騙、或疑似詐騙行為，可以至防詐騙專區，裡頭除了有提供鄉親朋友各種防詐騙資訊、懶人包等，也有警政署165全民防詐騙專網可以檢舉，請各位民眾務必放心！

#爭取連任續拚四年
#電話民調唯一支持賴惠員","['普發現金', '普發+6000']"
民主進步黨_王美惠,2023-03-24 16:28:15,"🌟疫後特別預算案 三讀通過🌟

國人們所引頸期盼的普發現金，發送在即。這次通過的預算案中，除了全民所關心的普發現金外，還有很多體貼民眾的措施。例如：補助正在繳交學貸的年輕學貸族，減輕學生族群的經濟負擔；補助國民年金在保者，今年度一半的保費，減輕國保族群的生活壓力。真正做到減輕人民生活負擔、照顧社會弱勢、穩定民生經濟👍

阿惠想要特別感謝小英總統、蘇貞昌前院長及陳建仁院長所帶領的行政團隊，以及立法院全體同仁的努力💪在這個艱困的時刻，以實際作為照顧人民，溫暖了需求者的心，也讓全體國人能夠共享經濟成果的果實。未來阿惠仍會一如往昔，堅守崗位努力打拼，為家鄉爭取更多的建設，讓嘉義變得更好，也進而讓台灣變得更好。",['普發現金']
中國國民黨_林思銘,2023-03-24 16:47:10,"「疫後特別預算」今天三讀通過！

雖遺憾無法達成國民黨團「普發現金1萬」的主張，但還是很高興這次疫後特別預算，執政黨支持本黨團提出的「發現金」方案，可以真正的「還稅於民」!

首批完成「登記入帳」的民眾、「直接入帳」的特定對象，以及偏鄉造冊發放等，預計最快可在4月6日入帳～

大家想好要怎麼領6000了嗎？

💵領六千５方式，傳送門👉
https://6000.gov.tw/","['普發現金', '普發+1萬', '普發+6000', '普發+六千']"
民主進步黨_沈發惠,2023-03-24 16:48:02,"立法院今天完成全民共享經濟特別預算終於三讀，完成立法程序後，普發現金6000元及各項弱勢補貼將陸續執行。 

#全民普發：採直接入帳及偏鄉造冊發放，以及已上網完成登記入帳的民眾，最快4月6日可領到，ATM領現預計4/10、郵局領現4/17發放。

#溫暖照顧：有關學貸、房貸補貼、交通月票、擴大文化成年禮金等各項補貼，主管機關正緊鑼密鼓作業，我會持續緊盯，督促部會儘快實施。

普發現金登記 👉 https://6000.gov.tw/
客服專線    ☎️1988
反詐騙   👮165專線","['普發現金', '全民普發', '普發+6000', '文化成年禮金']"
中國國民黨_楊瓊瓔,2023-03-24 17:15:45,"疫後特別條例普發現金 6,000 元預算案三讀了，等待總統簽署公告後，最快將於4月6日首批入帳！ATM領現及郵局領現的部分，實際開放日期由行政院公布。

稅收超徵近五千億元，結果最後民進黨政府卻只願意還給民眾六千元，雖然這次沒能成功為大家爭取發放現金一萬元，未來瓊瓔會更努力監督政府，全力為民打拚！

#普發現金
#特別預算三讀通過
#6000元最快4月6日入帳","['普發現金', '普發+一萬', '普發+6000', '普發+6,000', '普發+六千']"
民主進步黨_湯蕙禎,2023-03-24 18:03:06,"全民普發6000元現金今天三讀通過！！

今日，立法院院會三讀通過近3800億元的疫後特別預算案。按進度，最快25日送總統府簽署，總統公告後27日生效。預計4月6日後，行政院就能規劃發放6000元！而除了普發6,000元金之外，在 #減輕學貸、#租金補貼、#振興藝文產業 等十大面向都有相關補助，讓 #全民共享經濟成果！

#減負擔 #顧弱勢 #穩民生
#客家女力 #全心為民 #為更好的台灣","['全民普發', '普發+6000', '普發+6,000']"
民主進步黨_張廖萬堅,2023-03-24 18:05:05,"共享經濟成果特別預算三讀通過！

特別預算今天三讀過後，萬堅彙整普發6000元預計入帳時間：
✅登記入帳 – 預計4/6入賬
👉尾數分流👈
3/24：尾數為4及5
3/25：尾數為6及7
3/26：尾數為8及9
3/27：該日起，不分尾數皆可登記！

✅ATM領取 – 預計4/10開放領取

✅郵局領取 – 預計4/17開放領取

✅領取例行性政府津貼或年金者 – 預計4/6入帳
包含領有勞保年金、國民年金、老農津貼、勞退、身障補助、中低收入老人津貼等特定族群

✅特定偏鄉造冊 – 預計4/6入賬
屏東縣獅子鄉、花蓮縣萬榮鄉、台東縣金峰鄉，可赴當地派出所或分駐所造冊，登記時間：3/20-3/25。

⚠️萬堅提醒！務必循正確管道領取，慎防詐騙⚠️",['普發+6000']
民主進步黨_江永昌,2023-03-24 18:11:43,"【感謝全民3年配合防疫 普發現金6000 四月入帳】

今天中午，立法院通過了「#疫後強化經濟與社會韌性及全民共享經濟成果特別預算」，共3800億元。這份預算旨在全面照顧民眾生活：自今年起，撥補100億元至 #勞保基金；撥補303億元至 #健保基金。除此之外，在食衣住行育樂各方面，這次預算案中也都編列了「交通月票補貼」、「房貸補貼」、「動滋券」、「觀光產業升級」等各項計畫。更重要的是，這次的預算案也包括了全民普發6000元；最快，大家在4月6日就可以領到！

過去3年，全國民眾配合防疫政策犧牲了許多。希望透過這次的預算，能稍稍減輕民眾的生活壓力、補償過去3年防疫的辛勞。

永昌也要提醒各位：登記入帳，政府已做好萬全準備，但若您是要到郵局或ATM領現，請小心詐騙，並注意安全。","['普發現金', '全民普發', '普發+6000', '動滋券']"
中國國民黨_江啟臣,2023-03-24 18:16:14,今天立院 #三讀通過 #疫後特別預算，#全民普發6000元 預計最快4/6起發放，國民黨團要求蔡政府將超徵稅額 #還稅於民，原本我們希望能普發一萬元，雖無法盡如人意但還是提醒各位民眾記得登記領取喔！,"['全民普發', '普發+一萬', '普發+6000']"
民主進步黨_劉建國,2023-03-24 18:19:08,向大家報告，攸關全民普發現金6000元的「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」，今日順利在立法院三讀通過！接下來再等總統公告，預計最快4月6日首批登記的民眾就可以領到6000元了！,"['普發現金', '全民普發', '普發+6000']"
時代力量_陳椒華,2023-03-24 18:36:29,"【編了預備金，卻沒有目的？改革不能只花錢】

今天，疫後特別預算三讀通過，在院會前時代力量立法院黨團召開記者會，呼籲政府應審慎看待特別預算，同時，我們也政府胡亂編列沒有審慎評估的預備金感到相當遺憾。

💵先編預備金 #卻不知道要幹嘛？

這次3,800億特別預算中，編列了13億5千萬的預備金，但編列預備金的理由，竟然如此荒謬❗昨天的協商會場，#民進黨 立委給出的理由是：「很難預期接下來到今年底以前會有多少新生兒出生。」

這樣的說法，實在相當荒唐！我們知道政府機關編列預算，必須要根據過往資料及未來可能性，透過專業統整及評估，最後才估列出這筆預算。以 #很難預期 為由，就先預留一筆十多億的高額預算、當作政府用錢的 #小金庫，無疑是未善盡編列預算責任，更等同於開一張十幾億的空白支票❗

回顧2021年發放五倍券時，特別預算並沒有這樣編列，且過去特別預算中有編列預備金的情形，也都是極重大、棘手的災情（如921震災、莫拉克風災）。若以沒有謹慎評估，就編列特別預算的預備金，更用來做 #一點都不特別 的施政，無疑是本末倒置的作法！

💵改革不只是「把錢補下去」

柯建銘總召在協商會場說「改革就是把錢補下去啊」。而這正是執政黨現在的做法，透過不斷編列特別預算、公務預算增資，來掩飾財政漏洞，這次特別預算，已經違背《預算法》第83條所提到特別預算可以編列的項目，還有許多不合理的預算科目在執政黨多數暴力下強行通過。

就如，我特別在乎經濟部對「農地違章工廠」長年輔導成效長期不佳，這次卻編列23億元用以「輔導工廠合法改建及完善基礎設施」以加速 #違章工廠 完成改善。但違章工廠的設施改善，應該要由業主自行負擔相關經費，而非用全民納稅錢，補助 #不合法 的工廠改善。

改革需要經費，但用錢之道並非毫無章法、缺乏評估，更不該違背財政紀律。必須在遵守財政紀律的前提下，搭配政策、擬定改革方案，如這次特別預算挹注勞健保基金和台電的同時，也要提出具體的改革方案，這才是真正解決長期虧損的方法。

預算的編列與使用，不單單與我們這一代人有關，更關乎著下一代，時代力量將在立法院持續強力監督，守護人民納稅的辛苦錢。 

#時代力量
#陳椒華",['五倍券']
